Date,Open,High,Low,Close,Volume
2019-03-15 00:00:00-04:00,1701.56,1718.8,1693.13,1712.91,4006960
2019-03-18 00:00:00-04:00,1712.39,1750.0,1712.39,1742.0,4804401
2019-03-19 00:00:00-04:00,1754.13,1784.16,1753.51,1762.7,5692348
2019-03-20 00:00:00-04:00,1769.94,1799.01,1767.0338,1797.73,5635029
2019-03-21 00:00:00-04:00,1796.26,1823.75,1787.281,1818.4,5103096
2019-03-22 00:00:00-04:00,1810.17,1818.98,1763.11,1764.06,5841108
2019-03-25 00:00:00-04:00,1757.79,1782.675,1747.5,1774.07,4735693
2019-03-26 00:00:00-04:00,1792.85,1805.77,1773.3597,1784.47,4486129
2019-03-27 00:00:00-04:00,1784.13,1787.5,1745.68,1766.0,3998643
2019-03-28 00:00:00-04:00,1770.0,1777.93,1753.47,1773.67,2819446
2019-03-29 00:00:00-04:00,1786.58,1792.86,1776.63,1781.09,2744465
2019-04-01 00:00:00-04:00,1800.11,1815.67,1798.73,1814.36,2495724
2019-04-02 00:00:00-04:00,1811.93,1820.0,1805.121,1814.0,3098296
2019-04-03 00:00:00-04:00,1826.72,1830.0,1809.62,1820.41,3637589
2019-04-04 00:00:00-04:00,1820.65,1828.75,1804.2,1819.51,3318144
2019-04-05 00:00:00-04:00,1829.0,1838.58,1825.19,1837.65,3186217
2019-04-08 00:00:00-04:00,1833.23,1850.2,1825.11,1849.679,3432186
2019-04-09 00:00:00-04:00,1845.49,1853.09,1831.78,1836.52,3300977
2019-04-10 00:00:00-04:00,1841.0,1848.0,1828.81,1847.33,2766747
2019-04-11 00:00:00-04:00,1848.7,1849.95,1840.31,1844.5,2412329
2019-04-12 00:00:00-04:00,1848.4,1851.5,1841.3,1842.96,2598729
2019-04-15 00:00:00-04:00,1842.0,1846.85,1818.9,1844.85,3271660
2019-04-16 00:00:00-04:00,1851.31,1869.77,1848.0,1862.92,2788392
2019-04-17 00:00:00-04:00,1872.5,1876.473,1860.44,1864.82,2588487
2019-04-18 00:00:00-04:00,1866.2,1870.82,1859.48,1861.4,2613709
2019-04-22 00:00:00-04:00,1855.4,1888.42,1845.64,1888.04,3196934
2019-04-23 00:00:00-04:00,1891.2,1929.26,1889.58,1924.17,4123487
2019-04-24 00:00:00-04:00,1925.1,1929.69,1898.16,1900.88,3044542
2019-04-25 00:00:00-04:00,1917.0035,1922.45,1900.31,1902.16,4154636
2019-04-26 00:00:00-04:00,1928.69,1951.0,1898.0,1950.9,7614548
2019-04-29 00:00:00-04:00,1949.0,1956.335,1934.09,1939.0,3542692
2019-04-30 00:00:00-04:00,1930.12,1935.71,1906.95,1926.53,3106108
2019-05-01 00:00:00-04:00,1933.09,1943.64,1910.55,1911.29,2814558
2019-05-02 00:00:00-04:00,1913.33,1921.55,1881.87,1901.72,3641665
2019-05-03 00:00:00-04:00,1949.0,1964.4,1936.0,1961.76,5687567
2019-05-06 00:00:00-04:00,1917.98,1959.0,1910.5,1950.29,4911645
2019-05-07 00:00:00-04:00,1939.99,1949.1005,1903.3795,1922.58,5451477
2019-05-08 00:00:00-04:00,1918.87,1935.37,1910.0,1916.85,3650183
2019-05-09 00:00:00-04:00,1900.98,1909.4,1876.0,1900.01,4928658
2019-05-10 00:00:00-04:00,1898.0,1903.79,1856.0,1889.98,5355441
2019-05-13 00:00:00-04:00,1837.11,1846.535,1818.0,1822.62,5312153
2019-05-14 00:00:00-04:00,1839.9,1852.44,1815.75,1840.05,4179780
2019-05-15 00:00:00-04:00,1827.95,1874.427,1823.0,1871.12,4294255
2019-05-16 00:00:00-04:00,1885.9,1917.51,1882.29,1907.86,4317968
2019-05-17 00:00:00-04:00,1893.05,1910.53,1867.33,1867.99,4384715
2019-05-20 00:00:00-04:00,1852.69,1867.78,1835.54,1858.04,3483969
2019-05-21 00:00:00-04:00,1874.79,1879.0,1846.0,1858.11,3603729
2019-05-22 00:00:00-04:00,1851.22,1871.485,1851.0,1859.425,2647140
2019-05-23 00:00:00-04:00,1837.0,1844.0,1804.2,1815.67,4041503
2019-05-24 00:00:00-04:00,1835.89,1841.76,1817.851,1823.3,3096132
2019-05-28 00:00:00-04:00,1832.35,1849.2668,1827.35,1836.56,2861458
2019-05-29 00:00:00-04:00,1823.18,1830.0,1807.5327,1820.2,3730772
2019-05-30 00:00:00-04:00,1824.31,1829.47,1807.825,1815.81,2934611
2019-05-31 00:00:00-04:00,1790.01,1795.585,1772.7034,1775.07,3916862
2019-06-03 00:00:00-04:00,1760.01,1766.29,1672.0,1692.76,8372675
2019-06-04 00:00:00-04:00,1699.24,1730.82,1680.89,1730.18,5141474
2019-06-05 00:00:00-04:00,1749.6,1752.0,1715.2513,1739.48,3781000
2019-06-06 00:00:00-04:00,1737.71,1759.99,1726.13,1754.6292,3355072
2019-06-07 00:00:00-04:00,1762.4,1806.2538,1759.49,1804.02,4065603
2019-06-10 00:00:00-04:00,1822.0,1884.87,1818.0,1860.63,4968998
2019-06-11 00:00:00-04:00,1883.25,1893.7,1858.0,1863.7,3629018
2019-06-12 00:00:00-04:00,1853.98,1865.0,1844.38,1855.3,2450925
2019-06-13 00:00:00-04:00,1866.72,1883.09,1862.22,1870.748,4993238
2019-06-14 00:00:00-04:00,1864.92,1876.0,1859.0,1870.17,4923087
2019-06-17 00:00:00-04:00,1876.5,1895.688,1875.45,1886.0,2397289
2019-06-18 00:00:00-04:00,1901.35,1921.67,1899.79,1902.15,3523736
2019-06-19 00:00:00-04:00,1907.84,1919.5807,1892.6223,1909.03,2565954
2019-06-20 00:00:00-04:00,1933.33,1935.2,1905.8,1917.95,2858789
2019-06-21 00:00:00-04:00,1912.5,1925.95,1907.58,1911.1,3243263
2019-06-24 00:00:00-04:00,1912.66,1916.86,1901.3,1913.96,1931200
2019-06-25 00:00:00-04:00,1911.84,1916.385,1872.42,1878.64,2712393
2019-06-26 00:00:00-04:00,1892.91,1903.8,1887.32,1897.75,2011515
2019-06-27 00:00:00-04:00,1902.0,1911.24,1898.04,1903.67,1923521
2019-06-28 00:00:00-04:00,1912.8,1912.8,1884.0,1889.83,2263386
2019-07-01 00:00:00-04:00,1922.98,1929.82,1914.66,1922.26,2917672
2019-07-02 00:00:00-04:00,1919.38,1934.79,1906.63,1934.79,2407604
2019-07-03 00:00:00-04:00,1935.89,1941.59,1930.5,1939.0,1475704
2019-07-05 00:00:00-04:00,1928.6,1945.9,1925.3,1943.1,2418081
2019-07-08 00:00:00-04:00,1934.12,1956.0,1928.2532,1952.33,2593566
2019-07-09 00:00:00-04:00,1947.88,1990.01,1943.475,1987.35,3966987
2019-07-10 00:00:00-04:00,1996.51,2024.94,1995.4,2017.77,4251674
2019-07-11 00:00:00-04:00,2025.62,2035.8,1995.3,2001.07,3957307
2019-07-12 00:00:00-04:00,2008.27,2017.0,2003.87,2010.02,2245391
2019-07-15 00:00:00-04:00,2021.4,2022.9,2001.55,2021.0,2598695
2019-07-16 00:00:00-04:00,2010.58,2026.3196,2001.22,2010.0,2356968
2019-07-17 00:00:00-04:00,2007.05,2012.0,1992.12,1992.16,2257978
2019-07-18 00:00:00-04:00,1980.01,1987.5,1951.55,1978.67,3163219
2019-07-19 00:00:00-04:00,1991.02,1996.0,1962.2255,1965.0,2898302
2019-07-22 00:00:00-04:00,1971.14,1989.0,1958.26,1985.92,2530220
2019-07-23 00:00:00-04:00,1995.99,1997.79,1973.13,1994.47,2290567
2019-07-24 00:00:00-04:00,1969.3,2001.2,1965.87,2001.04,2306251
2019-07-25 00:00:00-04:00,2001.0,2001.2,1972.72,1975.02,2871851
2019-07-26 00:00:00-04:00,1942.0,1950.895,1924.51,1943.05,4535583
2019-07-29 00:00:00-04:00,1930.0,1932.226,1890.54,1912.87,4045615
2019-07-30 00:00:00-04:00,1891.98,1909.89,1883.48,1899.22,2709016
2019-07-31 00:00:00-04:00,1898.11,1899.55,1849.44,1866.39,4056598
2019-08-01 00:00:00-04:00,1872.35,1897.92,1844.01,1855.33,4414986
2019-08-02 00:00:00-04:00,1845.07,1846.3634,1808.02,1823.52,3785509
2019-08-05 00:00:00-04:00,1771.26,1788.6678,1748.78,1765.13,5334410
2019-08-06 00:00:00-04:00,1791.0,1793.77,1753.4,1787.44,4598728
2019-08-07 00:00:00-04:00,1773.99,1798.93,1757.0,1793.39,4044619
2019-08-08 00:00:00-04:00,1806.0,1834.26,1798.11,1834.26,3268663
2019-08-09 00:00:00-04:00,1826.0,1831.091,1802.22,1807.88,2525548
2019-08-12 00:00:00-04:00,1795.99,1800.98,1777.0,1784.75,2510579
2019-08-13 00:00:00-04:00,1781.04,1831.7429,1780.0,1824.29,3656625
2019-08-14 00:00:00-04:00,1793.01,1795.6514,1757.215,1762.96,4353369
2019-08-15 00:00:00-04:00,1781.99,1788.0,1761.96,1775.41,3427389
2019-08-16 00:00:00-04:00,1792.89,1802.9082,1784.5496,1791.8,2767735
2019-08-19 00:00:00-04:00,1818.08,1826.0,1812.61,1816.83,2483931
2019-08-20 00:00:00-04:00,1814.5,1816.82,1799.88,1801.35,1677671
2019-08-21 00:00:00-04:00,1818.939,1829.5785,1815.0,1823.38,1736377
2019-08-22 00:00:00-04:00,1827.35,1829.4111,1800.1,1804.25,2284144
2019-08-23 00:00:00-04:00,1793.03,1804.8962,1745.23,1750.77,4622453
2019-08-26 00:00:00-04:00,1767.5,1770.0,1743.51,1770.0,2669759
2019-08-27 00:00:00-04:00,1775.73,1779.4,1746.68,1761.92,2491245
2019-08-28 00:00:00-04:00,1755.0,1767.86,1744.0505,1764.0,2220361
2019-08-29 00:00:00-04:00,1783.0,1798.55,1777.25,1786.46,2683039
2019-08-30 00:00:00-04:00,1797.49,1799.74,1764.57,1776.19,2577738
2019-09-03 00:00:00-04:00,1770.0,1800.8,1768.0,1789.51,3164026
2019-09-04 00:00:00-04:00,1805.0,1807.6309,1796.23,1800.46,2144301
2019-09-05 00:00:00-04:00,1821.84,1842.0,1815.575,1840.73,2970700
2019-09-06 00:00:00-04:00,1838.22,1840.65,1826.4,1833.51,2157266
2019-09-09 00:00:00-04:00,1841.0,1850.0,1824.61,1831.29,2593889
2019-09-10 00:00:00-04:00,1822.75,1825.81,1805.3356,1821.31,2202645
2019-09-11 00:00:00-04:00,1811.97,1833.42,1809.08,1822.49,2005996
2019-09-12 00:00:00-04:00,1838.1,1853.66,1834.28,1843.0,2539651
2019-09-13 00:00:00-04:00,1842.01,1846.1215,1835.17,1839.34,1645917
2019-09-16 00:00:00-04:00,1824.02,1825.6941,1800.2,1808.23,3214425
2019-09-17 00:00:00-04:00,1807.2,1823.99,1804.1,1822.62,1767317
2019-09-18 00:00:00-04:00,1818.24,1822.06,1795.5,1817.59,2180886
2019-09-19 00:00:00-04:00,1821.06,1832.57,1817.9,1821.54,1807528
2019-09-20 00:00:00-04:00,1821.71,1830.63,1780.92,1794.89,4714413
2019-09-23 00:00:00-04:00,1775.82,1792.7,1767.32,1784.29,2393600
2019-09-24 00:00:00-04:00,1790.605,1795.705,1735.545,1742.34,4183918
2019-09-25 00:00:00-04:00,1744.6721,1773.0,1723.0,1768.08,3019183
2019-09-26 00:00:00-04:00,1762.79,1763.37,1731.5,1740.12,3136278
2019-09-27 00:00:00-04:00,1747.8,1749.12,1713.82,1725.85,3613379
2019-09-30 00:00:00-04:00,1726.99,1737.46,1709.22,1736.12,2300015
2019-10-01 00:00:00-04:00,1746.0,1755.6,1728.41,1736.11,2690124
2019-10-02 00:00:00-04:00,1727.74,1728.89,1705.0,1713.23,2941345
2019-10-03 00:00:00-04:00,1713.0,1725.0,1685.06,1724.25,3167831
2019-10-04 00:00:00-04:00,1726.06,1740.575,1719.23,1739.4,4348820
2019-10-07 00:00:00-04:00,1731.63,1747.83,1723.7,1732.5,3684964
2019-10-08 00:00:00-04:00,1722.49,1727.0,1705.0,1705.25,4559696
2019-10-09 00:00:00-04:00,1719.61,1729.95,1714.36,1721.79,3594275
2019-10-10 00:00:00-04:00,1725.0,1738.29,1713.75,1720.56,4696935
2019-10-11 00:00:00-04:00,1742.92,1745.45,1729.86,1729.98,5936898
2019-10-14 00:00:00-04:00,1729.0,1741.8887,1722.0,1736.5,3497382
2019-10-15 00:00:00-04:00,1742.14,1776.45,1740.62,1767.35,5739023
2019-10-16 00:00:00-04:00,1772.0,1786.24,1770.521,1777.42,4891217
2019-10-17 00:00:00-04:00,1796.0,1798.85,1782.02,1787.47,4695257
2019-10-18 00:00:00-04:00,1787.8,1793.98,1749.2001,1757.79,6127556
2019-10-21 00:00:00-04:00,1768.63,1785.88,1765.0,1785.835,1771449
2019-10-22 00:00:00-04:00,1788.15,1789.7799,1762.0,1765.34,1925469
2019-10-23 00:00:00-04:00,1761.3,1770.05,1742.0,1761.99,1920970
2019-10-24 00:00:00-04:00,1771.09,1788.3379,1760.27,1781.5935,2959729
2019-10-25 00:00:00-04:00,1697.55,1764.21,1695.0,1762.0,8773821
2019-10-28 00:00:00-04:00,1750.7,1778.7,1742.5,1777.04,3380226
2019-10-29 00:00:00-04:00,1775.0,1777.0,1755.81,1763.04,2063458
2019-10-30 00:00:00-04:00,1760.24,1782.38,1759.115,1780.0,2194972
2019-10-31 00:00:00-04:00,1775.99,1792.0,1771.4753,1777.1431,2328559
2019-11-01 00:00:00-04:00,1788.01,1797.445,1785.21,1791.47,2447782
2019-11-04 00:00:00-05:00,1801.5,1815.06,1801.01,1805.27,2513437
2019-11-05 00:00:00-05:00,1809.16,1810.25,1794.0,1801.7,1650756
2019-11-06 00:00:00-05:00,1801.0,1802.5,1788.58,1795.94,1790400
2019-11-07 00:00:00-05:00,1803.76,1805.9,1783.48,1788.2,2365870
2019-11-08 00:00:00-05:00,1787.89,1789.88,1774.04,1785.88,1930135
2019-11-11 00:00:00-05:00,1778.1,1780.0,1767.13,1771.9,1776035
2019-11-12 00:00:00-05:00,1774.66,1786.22,1771.91,1778.23,1830806
2019-11-13 00:00:00-05:00,1773.39,1775.0,1747.3217,1753.4,2777022
2019-11-14 00:00:00-05:00,1750.27,1766.5931,1749.56,1754.65,2017087
2019-11-15 00:00:00-05:00,1760.05,1761.68,1732.86,1739.08,3623321
2019-11-18 00:00:00-05:00,1738.3,1753.7,1722.71,1752.86,2585138
2019-11-19 00:00:00-05:00,1756.99,1760.68,1743.03,1753.16,1854190
2019-11-20 00:00:00-05:00,1749.14,1762.524,1734.12,1746.6335,2321723
2019-11-21 00:00:00-05:00,1743.0,1746.87,1730.36,1735.0,2377252
2019-11-22 00:00:00-05:00,1739.98,1746.43,1731.0,1745.85,2049213
2019-11-25 00:00:00-05:00,1753.25,1777.42,1753.24,1773.69,2906729
2019-11-26 00:00:00-05:00,1780.53,1797.03,1778.575,1796.99,2547800
2019-11-27 00:00:00-05:00,1801.0,1824.5,1798.095,1818.23,2747396
2019-11-29 00:00:00-05:00,1817.78,1824.69,1800.79,1800.96,1674396
2019-12-02 00:00:00-05:00,1801.17,1801.3572,1762.68,1781.61,3275256
2019-12-03 00:00:00-05:00,1761.13,1772.87,1747.23,1770.33,3215969
2019-12-04 00:00:00-05:00,1774.01,1789.0894,1760.2201,1760.48,2387073
2019-12-05 00:00:00-05:00,1763.5,1763.5,1740.0,1740.48,2472575
2019-12-06 00:00:00-05:00,1752.33,1754.4,1740.13,1751.59,2739956
2019-12-09 00:00:00-05:00,1750.66,1766.8918,1745.61,1749.42,2123839
2019-12-10 00:00:00-05:00,1747.4,1750.67,1735.0,1739.49,2186409
2019-12-11 00:00:00-05:00,1741.67,1750.0,1735.7102,1748.9,1716841
2019-12-12 00:00:00-05:00,1750.7,1764.0,1745.44,1760.18,2695799
2019-12-13 00:00:00-05:00,1765.0,1768.99,1755.0,1760.93,2377943
2019-12-16 00:00:00-05:00,1767.0,1769.5,1757.05,1769.21,2730112
2019-12-17 00:00:00-05:00,1778.01,1792.0,1777.39,1790.66,3202975
2019-12-18 00:00:00-05:00,1795.45,1798.2,1782.36,1782.36,2892613
2019-12-19 00:00:00-05:00,1780.5,1792.99,1774.06,1792.29,1932754
2019-12-20 00:00:00-05:00,1799.64,1802.97,1782.45,1786.57,3782377
2019-12-23 00:00:00-05:00,1788.26,1793.0,1784.51,1793.0,1741287
2019-12-24 00:00:00-05:00,1793.81,1795.57,1787.575,1789.63,800738
2019-12-26 00:00:00-05:00,1801.2,1870.46,1799.5,1869.02,6125518
2019-12-27 00:00:00-05:00,1882.92,1901.4,1866.01,1869.26,5755838
2019-12-30 00:00:00-05:00,1874.0,1884.0,1840.62,1847.18,3444132
2019-12-31 00:00:00-05:00,1841.99,1853.26,1832.23,1847.64,2138549
